"Repeat","Value","Convergence","pE","alpha","k","a","omega","p","eta","mu","R0"
771,96326.3315244679,"Successful completion",0.00348287791450998,0.999146703091152,0.97592567095937,3.46964918109025,0.00663864253172524,0.195569700624106,4.13470951394462e-05,0.00213945979135794,2.49707906320099
772,151709.174534232,"Successful completion",0.00977887912535566,0.729778868935851,0.873238745642512,2.35070304810593,0.0041022788053262,0.17207576062681,4.53504033105176e-05,0.00208756114577947,2.49847706390351
773,147750.486289934,"Successful completion",0.00964375986219903,0.644811447435109,0.476715085343908,0.87143756418779,0.00394773421487045,0.188558486560418,4.56231239295299e-05,0.0020766038057586,2.49842765630545
774,96498.2524289462,"Successful completion",4.01788708161301e-06,0.0155259406497257,0.991903900383066,4.55652775467644,0.819047643538579,0.156293209046916,2.70080325023199e-05,0.00237962685806403,4.24122432201247
775,147814.2832422,"Successful completion",0.00931703987291017,0.697877985164256,0.811990514367964,2.19250705653832,0.00495713869529945,0.145171674195144,4.50071257311971e-05,0.00208921952574254,2.498458704083
776,96018.3565949509,"Successful completion",0.00369532799060154,0.990684972742368,0.985465026897915,3.43285399792128,0.00574172244514266,0.191888672504299,4.22489528180209e-05,0.00210611608090284,2.49752360401247
777,70380.1380452375,"Successful completion",2.81986949467541e-05,0.218524498051179,0.855387098063661,3.25569302720519,0.788497421312649,0.0169078204782119,2.69909590587038e-05,0.0023791327029293,2.48192260251224
778,65095.2288153765,"Successful completion",0.000749800903030862,0.421824063042373,0.23278806568486,0.0219742188470719,0.0713494710355004,0.0236214295242297,3.18352924777645e-05,0.00230418109581435,2.49678542097855
779,145121.19348794,"Successful completion",0.0093585775371337,0.947814485821392,0.937781472953983,2.57355488069237,0.00402632384699764,0.182995987055412,4.53431742998752e-05,0.00207885010638774,2.49835233935365
780,96104.7695919966,"Successful completion",0.004466495302268,0.998255248334663,0.845625681211657,2.72044020500061,0.0160299101159937,0.0729247099311918,4.0480784490355e-05,0.00215468919889433,2.49737031355741
781,95445.2879522973,"Successful completion",0.00348311594451576,0.807129128554403,0.322785891936977,0.67474364710299,0.00835725904643311,0.165370985137896,4.13384697097906e-05,0.00212388644240569,2.49697295489182
782,73500.6156660938,"Successful completion",6.92343292939721e-05,0.620425206371733,0.606923365288172,2.42623709103301,0.845641190277241,0.0104911197606792,2.69870896357126e-05,0.00237556747586073,2.48139554846157
783,83551.1140277066,"Successful completion",1.87566208494504e-05,0.953481931148618,0.952097066756702,3.59466946948966,0.335328632753569,0.00409418483682329,2.78176445071808e-05,0.00236023668384302,2.49692772592487
784,55593.7740465975,"Successful completion",0.000828266206722845,0.982713797820785,0.914627103097062,3.60843639168082,0.0743523396538556,0.0196527542081575,3.22292101683352e-05,0.00227959685855811,2.49671866227427
785,82101.504701958,"Successful completion",4.10006140949553e-05,0.229454236911467,0.302632642604054,0.580715791519616,0.999942638497069,0.0170479331639958,2.66208498258959e-05,0.00238989578550483,2.47595598347074
786,65129.712705145,"Successful completion",0.00164132950010698,0.721866744898761,0.972823393108032,3.66358592019191,0.0305338978471743,0.0419535472515656,3.67830632742461e-05,0.00218791757494171,2.49724112996625
787,58551.6455571408,"Successful completion",0.000650229774380714,0.913111414726969,0.713664193744957,2.84934588200912,0.0995462430227725,0.0127258951822174,3.13742305752964e-05,0.00228907219866059,2.49717980258339
788,62694.2238694228,"Successful completion",0.000295008826136312,0.852433561461583,0.864677067306994,3.34195131992524,0.252744006730859,0.0134200140336797,2.88052843676919e-05,0.00234221064002504,2.49251517823349
789,64597.1358042933,"Successful completion",0.00158040507097602,0.999909257077217,0.408169296342448,1.38852133450709,0.0450157684801037,0.035256314758552,3.44806387887252e-05,0.00224150976034589,2.49642908327664
790,56793.1270434407,"Successful completion",0.000154610738230886,0.241634906908256,0.992975629390203,3.72371703822854,0.0873584108636627,0.02059242036858,3.1651552616087e-05,0.00228724176372556,2.49736389468187
791,149129.656003364,"Successful completion",0.00960607268409033,0.982105163801587,0.8080620426301,2.17598275959081,0.00349113458479923,0.151237329650421,4.5129897314258e-05,0.00210124691709666,2.49881442790003
792,63069.0906781978,"Successful completion",0.00172154226821597,0.99995907221585,0.741272198301182,2.82997723945338,0.0415228021554432,0.0344667844472099,3.51424928248939e-05,0.00222941423087044,2.49677991033317
793,96199.0773645768,"Successful completion",0.00351658732178278,0.999929196684727,0.982048110550015,3.4824026530564,0.0062830920618778,0.198432118649212,4.18830751671905e-05,0.00211193545140105,2.49719479571399
794,76068.0524510783,"Successful completion",0.000304742408731392,0.0419623323423154,0.883247659838004,3.29077372712165,0.0461555536834609,0.125248264362619,3.48686222350903e-05,0.00222643270072497,2.51998876776747
795,94900.7847901373,"Successful completion",0.00349797851955727,0.999999995920025,0.999999975062569,3.51601816081755,0.00732878408134636,0.181420408034531,4.18531395272266e-05,0.00210624726969305,2.49700842025488
796,69017.6048048604,"Successful completion",7.9274799133474e-05,0.69287025655351,0.935018470208969,3.53255713161139,0.996259600543915,0.0132604624486009,2.6678381790229e-05,0.00238921192282237,2.47173955847034
797,57221.6985496044,"Successful completion",0.00034854462827594,0.310069286605652,0.762118984317626,3.03337439962793,0.0808527208770213,0.019590103388376,3.20781002232373e-05,0.00227609845147237,2.49731728099013
798,79681.9534110366,"Successful completion",0.00167615074093714,0.99642893163027,0.616326926195275,2.57660303828974,0.0366875632995026,0.0875093093746111,3.54381066813901e-05,0.00221987804572222,2.49277924401821
799,66126.449936143,"Successful completion",0.000143391105593417,0.910783170304148,0.992430416448066,3.6903462397246,0.557474050382201,0.0128786335203529,2.72485356584028e-05,0.00237796154768294,2.48402193519374
800,135303.271431828,"Successful completion",0.00855812403115859,0.891837715871097,0.709418940141811,1.93347283696732,0.00417160789262409,0.16705982655963,4.49319376144635e-05,0.00208617293244008,2.49845308708877
801,79093.1932861973,"Successful completion",3.05216619875526e-05,0.0781230298149319,0.970120105516705,3.64432948711274,0.970892443224957,0.0424866247499401,2.70333897339003e-05,0.00237142309533973,2.52887828893953
802,61706.2629097531,"Successful completion",0.000687034045262611,0.979212914657696,0.417322102068623,1.51246991234282,0.101805521234038,0.0159036347335509,3.08291147596368e-05,0.00230330121534756,2.49636566748915
803,75429.9658739168,"Successful completion",0.00257957468924714,0.928772170301252,0.823188674781256,3.04370872153903,0.0203641452896143,0.0621918412404319,3.83546323600095e-05,0.0021646159817593,2.49717469345368
804,70731.088236852,"Successful completion",0.00132993085536376,0.822873174120763,0.984337515606872,4.00878605719285,0.0344324478557951,0.0574376472967033,3.51605381168718e-05,0.00223369531305311,2.49565656073079
805,79228.8316543694,"Successful completion",9.72079676394794e-05,0.922172270465682,0.469604308852954,1.89669086183425,0.993466644299466,0.0204589033882101,2.66775242268372e-05,0.00239346325198641,2.4546970569176
806,56979.5558219834,"Successful completion",0.00112493095121792,0.999888187874456,0.926077142619842,3.53335742287784,0.0619208404837444,0.0260535968959835,3.30876637046616e-05,0.00226564338600371,2.49637020871136
807,69498.8475140423,"Successful completion",0.000103436899472632,0.9989362820351,0.863169442954381,3.30282064117473,0.891053932031724,0.0130138218486471,2.69448010348894e-05,0.00237930223642219,2.4739120484664
808,60371.9677137151,"Successful completion",0.000971475391530052,0.909027478874441,0.973546092814371,3.90682917292794,0.0573890062191258,0.0314602391973157,3.32241714357343e-05,0.00223261771226837,2.4959828597501
809,96491.2235658906,"Successful completion",0.00354567754008034,0.961803462448268,0.79528836709819,2.94123082059078,0.00651687380527586,0.199176065318735,4.17978897413284e-05,0.00211534227970584,2.49709237518216
810,57984.8669168089,"Successful completion",0.00112575197979736,0.998859667215591,0.928443293531049,3.65961135563839,0.0531563400742362,0.0293140089558409,3.41468579092411e-05,0.0022327037493902,2.49649443751579
811,287932.569225882,"Successful completion",7.8326819104932e-05,0.99585599669617,0.435613343090523,709.086228424688,0.0604544358900504,0.0465853306354846,3.29326531644237e-05,0.00225465810548527,2.49366627758011
812,55673.4944321043,"Successful completion",0.000468603663496298,0.599178249382868,0.997468903870333,3.80365737398056,0.0971944413133679,0.0152500019927612,3.13394728493211e-05,0.00229313297175403,2.49691289820191
813,100289.209403764,"Successful completion",0.00397593088771112,0.999918499988744,0.981640896078689,3.3091619343994,0.00372398154116528,0.125812410360977,4.31955962652964e-05,0.00210500539123543,2.49894583258581
814,55960.5204288498,"Successful completion",0.000919366777995341,0.99999817978077,0.998384402121135,3.88851971311448,0.0630876959262541,0.0223292586463455,3.31824508623885e-05,0.00225239315215639,2.49683042231162
815,83941.7869531134,"Successful completion",0.00249973256486283,0.636665570896235,0.946880939662293,3.45849088497716,0.0196391556655495,0.110096935063244,3.85605468510473e-05,0.00216426794092101,2.49544351001878
816,70516.4781728069,"Successful completion",0.000109460573799094,0.839852943924386,0.71619728789372,2.8729117425966,0.690619728262981,0.0121303586878322,2.70671398700916e-05,0.00237754380862828,2.4815500671783
817,92580.6975623849,"Successful completion",0.00285407995883014,0.411073096028729,0.588144376213088,2.23613405842307,0.00955957609132774,0.157908659245289,4.08329724334236e-05,0.00213122659237631,2.49714419870065
818,110178.045110601,"Successful completion",0.00307413827836617,0.999997633489921,0.242936041695148,0.000412783709437873,0.0019539560234828,0.155129063149964,4.32712022573785e-05,0.00210178766561452,2.49931799060277
819,95867.6273997399,"Successful completion",0.00362876404267867,0.991500026385893,0.479676828113874,1.64633690246626,0.00739876182526759,0.178900601346104,4.1615577299253e-05,0.00211666088436059,2.49702464023118
820,67153.035776424,"Successful completion",0.000117319227255612,0.894455651700937,0.997419294952663,3.68631580837698,0.714758914517133,0.0128231571421479,2.711815914766e-05,0.00237615234801798,2.47964807938024
821,56866.616229139,"Successful completion",0.000770237723382748,0.997260136768197,0.908350064580979,3.72611301617157,0.0637078274251731,0.0184016090648803,3.29383919831736e-05,0.00225679928997024,2.49736307050679
822,93359.1343964075,"Successful completion",0.00310489284995129,0.76057571926794,0.951913494738973,3.44752495119059,0.00968713983337794,0.167971371624616,4.08353624550096e-05,0.00212867557820048,2.49646694014075
823,57353.8934194127,"Successful completion",0.000950391647681942,0.972515787346301,0.672847215252039,2.77775392732229,0.0668334725075432,0.0203815865067091,3.29163922379095e-05,0.00226096701506902,2.49694473661426
824,87874.1644282918,"Successful completion",0.00343368384687523,0.563468810420797,0.912895199019167,3.06878333843037,0.0178627507975533,0.0891735460929067,3.95355724780626e-05,0.00215342308840094,2.4967245195103
825,56288.5203134728,"Successful completion",0.000534885050919615,0.999797893010125,0.996622623026363,3.81802249328261,0.116158424402092,0.0146673560340331,3.03540655710754e-05,0.00231278598547297,2.49616667792581
826,90943.4514281455,"Successful completion",0.00204020359361233,0.180123277770717,0.999731761192445,3.31497243714012,0.0111476278585353,0.0804881030999561,4.1573123931938e-05,0.00215434332306477,2.49900220108033
827,65467.5274278914,"Successful completion",8.56222690772592e-05,0.309436360147743,0.958644288553453,3.54515068033638,0.432279166196618,0.0152413257924064,2.75816807072036e-05,0.00237058443276291,2.48885172179673
828,75349.2658054412,"Successful completion",9.11963424641372e-05,0.986138850241958,0.517780431394036,2.01139007030912,0.980101690800092,0.0118495907573238,2.67969537369739e-05,0.00238422921360881,2.47390975199705
829,55526.3043072294,"Successful completion",0.000793691868011231,0.988963996519715,0.905302778332955,3.54278776267906,0.0785022855646261,0.0177150185793642,3.20351172947447e-05,0.00228080097736867,2.49687487341789
830,69272.877328491,"Successful completion",8.87969881182846e-05,0.966957347837637,0.905906251932308,3.44785320819215,0.97094721977836,0.0119241888958417,2.68142747242226e-05,0.00238470679929339,2.47404895251833
831,71790.2325925422,"Successful completion",0.000102224443949064,0.998990207549876,0.697614966285158,2.73569342710757,0.90778185113413,0.0121230957773169,2.68698535307015e-05,0.00238575197442785,2.47524124679766
832,151237.012057992,"Successful completion",0.00992714245510601,0.989370685234909,0.898476052405372,2.43096737739363,0.00370209166444446,0.17661612774045,4.5591584133556e-05,0.00207900698447424,2.49853059569651
833,58357.9865104385,"Successful completion",0.000692343912114429,0.920543759750392,0.740414736819756,2.92417290473555,0.111953962993409,0.0193724197279429,3.05404846722806e-05,0.00231068440121777,2.49516695700233
834,149969.848097111,"Successful completion",0.00981163783167385,0.933391817034175,0.970277634055685,2.63079217442704,0.00357373678974868,0.199182954281065,4.55193381002278e-05,0.00208225194837922,2.49841108749166
835,55239.9564014369,"Successful completion",0.000768401109102493,0.999499531049222,0.954293934777064,3.67973107564489,0.0839931952653793,0.0181980791098305,3.18525009571651e-05,0.00228172675605471,2.49656103301202
836,93647.8792371361,"Successful completion",0.00311206764968547,0.618521037721521,0.964500930262932,3.46584964585436,0.00895836004792672,0.172087649638513,4.12131852964037e-05,0.00211852120223219,2.49676905079239
837,290505.257580588,"Successful completion",7.61154210653094e-05,0.875548436876939,0.0143104784069121,4625.5618114062,0.0574859267813265,0.0522939521411285,3.34138050154604e-05,0.00224177736082471,2.49334295088719
838,91780.3339261646,"Successful completion",0.00319871384132511,0.989527509749283,0.826637289303221,3.07980105205574,0.00984941620570186,0.151404068916895,4.08446531662032e-05,0.00212675705099987,2.496648651771
839,59415.0124876452,"Successful completion",0.000601492016050545,0.540732757721176,0.552525356200746,2.17635540753322,0.0934636019282145,0.0176793265721124,3.11431407421965e-05,0.00229545330657435,2.49663301724764
840,89325.1316255509,"Successful completion",0.00231269371427127,0.850813020070846,0.811558558541334,3.25574892835758,0.0157998860656322,0.130607850226093,3.84854470439936e-05,0.00217862232777479,2.49544738512609
841,74498.3562828626,"Successful completion",1.13569239827942e-06,0.186339316871176,0.924293915433328,3.38094352551329,0.999997776522243,0.0150532239531322,2.68480738430775e-05,0.0023835552995918,2.48256296356528
842,94896.3695644172,"Successful completion",0.00269853227398972,0.26464485116006,0.970947852893509,3.47993672440433,0.0103418687469767,0.18968240451976,4.07712280008818e-05,0.00212787651238902,2.49694893976577
843,96283.120188895,"Successful completion",0.00364079821977902,0.998365700122792,0.516042118420834,1.83135371957417,0.00678980096227788,0.186004157282736,4.16871371816286e-05,0.00211744847307902,2.49715892163302
844,92836.2206255178,"Successful completion",0.0022641148014037,0.21144608454416,0.833213324901449,3.04321521207495,0.00658605080664893,0.165733003725477,4.18023920490868e-05,0.00211840861068701,2.49856173386668
845,57086.2071860902,"Successful completion",0.000622728954203735,0.600216015687828,0.726232540096418,2.98538989292976,0.0728131569489515,0.0169049761674812,3.24074627908846e-05,0.00226967718981251,2.4974354306613
846,58555.8434400212,"Successful completion",0.000928626994131571,0.998201639187589,0.538466772082813,2.18378842466356,0.0718048023499659,0.0193924154824115,3.24856384735914e-05,0.00227073986003319,2.49686757290629
847,55252.1934572469,"Successful completion",0.000768940392307427,0.919741775927247,0.982351641452885,3.78346469930724,0.0741384056468417,0.0176235791034906,3.21406777839655e-05,0.00228234324487208,2.49708868955688
848,158946.214257302,"Successful completion",0.00984268026499034,0.627907827901407,0.410687555491466,0.433960816393215,0.00661087224031792,0.0898933432767775,4.49534953593963e-05,0.00209015177441101,2.49875092501687
849,87883.8495331483,"Successful completion",0.00012362183636151,0.254243467639693,0.251663696175394,0.00385717348113588,0.757550123560285,0.0243125848624765,2.68987115587243e-05,0.00237104588387524,2.47206559060858
850,60595.8342345228,"Successful completion",0.000958325897699108,0.927271370532025,0.398053256383627,1.46810414845933,0.0658987470045134,0.0217614368758974,3.26881763230703e-05,0.00227155526714493,2.49680150351899
851,61297.1046777871,"Successful completion",0.000969232371784933,0.999049001928632,0.400202965136327,1.47202724644261,0.060160602304061,0.0169320499741123,3.38310306563311e-05,0.00224278771855205,2.49770829718171
852,294005.634457442,"Successful completion",5.56908650521558e-05,0.755746561620382,0.000508567877849421,23.4374184223448,0.0613544161518472,0.0524633676200602,3.24690400096235e-05,0.00226767943767109,2.49301764632899
853,162446.614849942,"Successful completion",0.00990740023985624,0.506858693881195,0.915812573473943,2.4170124074498,0.00632429334512468,0.116400690197696,4.49760401859476e-05,0.00209750747496467,2.49852271505971
854,74608.3719455844,"Successful completion",3.9928656003814e-08,0.17059353794807,0.999988693146353,3.59274532312486,0.999696442623949,0.0163543157062653,2.67736505560407e-05,0.00238679159297702,2.48308613326474
855,95085.2911205366,"Successful completion",0.00349782010908258,0.869891144700634,0.98895506106766,3.47865544686663,0.00683455536749832,0.184574146107706,4.17764865903447e-05,0.00211407090605408,2.49720883470004
856,93410.1572638664,"Successful completion",0.00136695244219397,0.467041968180504,0.893599723878246,3.63637840360702,0.0405558744121248,0.128533073264925,3.47679363632949e-05,0.00223258784264244,2.48975838402711
857,55408.1888996448,"Successful completion",0.000764448609208285,0.823958356486447,0.9297230849353,3.59509337218061,0.0773529524759239,0.0179847174947229,3.21845425237172e-05,0.00227707583678876,2.49694417241742
858,72126.2009374456,"Successful completion",1.83034734865518e-05,0.152407876368485,0.998700957056583,3.66931393960478,0.999397642843529,0.0221069121620437,2.62245159246022e-05,0.00241294580808837,2.4810069126621
859,160519.525677194,"Successful completion",0.00986508995841077,0.57804938197215,0.960498588040408,2.54485290697868,0.00567032157117732,0.115762560571903,4.53568164053926e-05,0.00208126902236204,2.498642863153
860,148858.346993506,"Successful completion",0.00985273615398462,0.899258617734841,0.60274171861207,1.45233535908064,0.00367765770318147,0.17562578819206,4.56504937373197e-05,0.0020813314790877,2.49856483339845
861,82578.2453240321,"Successful completion",9.69080835221539e-05,0.795074743725478,0.283787677344137,0.40697951930023,0.999926198587807,0.0126520630533157,2.68625925982598e-05,0.00238161446418749,2.47235014527061
862,68237.0550818985,"Successful completion",0.000104628101356996,0.949170643494284,0.944681896177804,3.56596686665541,0.817089066251032,0.0129877748519935,2.69072171465371e-05,0.00238442524525422,2.47626469409629
863,57311.5939717914,"Successful completion",0.000104934722812963,0.225283402390382,0.978068463069812,3.68523699058304,0.0802276853820678,0.0208142964248247,3.21402079260192e-05,0.0022790567749981,2.49767838420749
864,94965.0217441151,"Successful completion",0.003215956610341,0.492876841396784,0.987423222465301,3.48445733012814,0.00700180736147049,0.188161873976523,4.17292216177157e-05,0.00211496647442895,2.49737457380957
865,290069.993164325,"Successful completion",7.12987393826012e-05,0.902294769665366,0.0541309752501029,670.41235977351,0.0620073730995182,0.0492256380442394,3.24141790873756e-05,0.00226983713509983,2.49321483806711
866,94513.6159628697,"Successful completion",0.000978876640232618,0.0292763430320235,0.276420822655861,0.103386566067626,0.0298723121401151,0.198656197247831,3.6745420109722e-05,0.00221515836457159,2.53583924457397
867,89906.8806091448,"Successful completion",4.21659645194035e-06,0.999933316696477,0.612771422649608,2.79134587599807,0.0321850492047289,0.00736338422670231,3.65419226257697e-05,0.00219930400395004,2.49946677446288
868,153123.919902139,"Successful completion",0.00989333426800781,0.701778523623867,0.542049813261639,1.18002074181332,0.0030746851799586,0.167527304142452,4.58289835798922e-05,0.00209400056862631,2.49889576152773
869,79881.6780276555,"Successful completion",0.000224024840562586,0.0384803886139759,0.678866464013334,2.78372646017334,0.0603781426846609,0.140801765548906,3.28395762779976e-05,0.00227283398532148,2.53397832708727
870,65029.1758399101,"Successful completion",7.02670459021408e-05,0.0957159220540936,0.97540674953339,3.67199265711889,0.0491149064706223,0.0519608048725041,3.48944446424704e-05,0.00224053257110543,2.50028556328961
871,93863.3002872378,"Successful completion",0.000597833180022669,0.0216447657846767,0.9998999342929,3.21164242300285,0.0305438432521934,0.197969059261949,3.7944629300604e-05,0.00217295069592596,2.5547237855981
872,149440.236407936,"Successful completion",0.009750296583,0.758007349003064,0.756388163487977,2.01933427809021,0.00356254529528238,0.191975171143696,4.5560809594328e-05,0.00208950524764054,2.49851576456856
873,151362.309704696,"Successful completion",0.00992019891730894,0.970600812509959,0.837449078843937,2.25887269434257,0.00379748420463723,0.165731045973055,4.5665041515003e-05,0.00208137834777141,2.49858870347003
874,74303.1470457949,"Successful completion",4.61154368728744e-05,0.316411273914444,0.568110267210629,2.18612679394502,0.969020843619445,0.0140183957552397,2.68253679992609e-05,0.00239115209812517,2.47677266539869
875,83201.6418878477,"Successful completion",0.00211251512856124,0.999991730334932,0.533750299144466,2.10090470485632,0.0266164450935155,0.09852794551164,3.65134646937607e-05,0.00221749640626257,2.49409946220502
876,74270.6979609279,"Successful completion",0.00114024002700135,0.15473588288994,0.930541423263471,3.54778813757835,0.0354512248008183,0.0875629846028096,3.6068974591321e-05,0.00220778785664994,2.49725480689507
877,84870.3450820681,"Successful completion",0.00246738314828952,0.692408202526033,0.763834574593358,2.99590302057472,0.0156687183955516,0.111613435438739,3.92635299337504e-05,0.00214697376601771,2.49625933497598
878,67577.1288270555,"Successful completion",5.53944202710932e-05,0.339912037751402,0.999764801507853,3.66620722229553,0.749391439161963,0.0140880643127421,2.7160439382069e-05,0.00237207631512328,2.48137117100049
879,88834.2374458999,"Successful completion",1.44824549356002e-05,0.919853551374478,0.609149377054091,2.66922938580477,0.957574758286745,0.00507858324418831,2.61223476105149e-05,0.00242680092686673,2.48916390343661
880,96438.2447178793,"Successful completion",0.00354361486106609,0.980189832038498,0.395855192223939,1.19352679761694,0.00712306865188277,0.180866999034383,4.16517457134311e-05,0.00211310696430943,2.4971077713374
881,96832.5044955879,"Successful completion",0.00362276696549401,0.98592784901139,0.605233870606673,2.24515078706057,0.00603393360984302,0.197641802154865,4.19593367812422e-05,0.00211099579570884,2.49732100094054
882,57590.4984625125,"Successful completion",0.000460103340482071,0.931716635967648,0.94965847705521,3.76100285943984,0.106115773887915,0.0120618836623687,3.07125864577963e-05,0.00230109319129885,2.49714354998961
883,148517.87334351,"Successful completion",0.00996550925227551,0.875779889803789,0.347426840624907,0.0868504986582219,0.00348535888461399,0.189414464880026,4.56378799003973e-05,0.00207993512626829,2.49853801067109
884,303634.668347921,"Successful completion",1.66290867816018e-07,0.674709823343992,0.00103213686064729,4050.91816362316,0.0559684425881843,0.0459225362523199,3.31483474536812e-05,0.00224778750848144,2.49452680799756
885,84118.5776913726,"Successful completion",7.38961755880873e-05,0.476650415885602,0.242797566787749,0.0179923945500228,0.99270425096762,0.0129253847676128,2.6852264230857e-05,0.00238139774219011,2.47465210814866
886,79861.6085626212,"Successful completion",0.00221389121027468,0.533122539337133,0.999528766574534,3.66851644664985,0.0157399776562495,0.0848408584922791,3.91919037335813e-05,0.00215073802861096,2.49728773003163
887,81845.693069679,"Successful completion",2.10789031410356e-05,0.0700878693016475,0.656133006627358,2.51408176277278,0.942107514351908,0.0390180409333317,2.67999071775528e-05,0.0023873899854628,2.53922025642232
888,61758.6428938763,"Successful completion",0.000204389475593175,0.140269224780914,0.565622654501314,2.21322921237054,0.06256838758353,0.0349159184000208,3.32051722502119e-05,0.00225919380930798,2.49843206045351
889,55358.8644628784,"Successful completion",0.000826666218658138,0.999778123800845,0.936605945608937,3.63130205269669,0.0774823427258842,0.0192025362440447,3.22300046674584e-05,0.00227684628754787,2.49665240318581
890,61783.167694864,"Successful completion",8.52166310858295e-05,0.205604859550308,0.461367265220724,1.77613662514957,0.0693525912407849,0.0224848339753258,3.30151855681429e-05,0.00225530106825609,2.49799763652677
891,98848.4346279115,"Successful completion",0.00339011915562857,0.999993510485279,0.347353764240743,0.922353851855553,0.00852874140767938,0.191746743258176,4.1506638851002e-05,0.00209352156172711,2.49632044627791
892,90197.6785726221,"Successful completion",0.00314988000330404,0.99863945812659,0.415863882119025,1.35169112057299,0.0104240083694885,0.120821863206327,3.99283739252107e-05,0.0021568642034747,2.49716667071172
893,56862.5808172458,"Successful completion",0.000850083838994355,0.999650079070971,0.779035214735925,3.18527173892548,0.0676936940704189,0.0169734466741047,3.2351288346133e-05,0.00227911531546849,2.49741486110999
894,56246.7758824296,"Successful completion",0.000658477526692347,0.766571406851852,0.998415884894711,3.87324111216962,0.0911853430216393,0.0229720382924967,3.17379559900555e-05,0.00228138120195581,2.49544636055232
895,89705.7329041521,"Successful completion",0.00228830570440226,0.232766196718979,0.452106010640842,1.58648509769609,0.0179191710611783,0.136833759542334,3.88547157017282e-05,0.00216553147318874,2.4965036187107
896,64589.9570912396,"Successful completion",0.000283146808319249,0.998169309687341,0.751840759536064,2.99920120291287,0.282177604956825,0.0144339527514808,2.82497745509197e-05,0.00235116795015628,2.49083775650162
897,55153.2231900886,"Successful completion",0.000784725749391778,0.985697369814159,0.970891513909828,3.73201386693862,0.0810249594624801,0.0186124817947647,3.20314096461095e-05,0.0022808512098176,2.49661230054433
898,57060.1678346023,"Successful completion",0.000548420708079293,0.752147984443059,0.855582644723215,3.34770386030939,0.0987776445427723,0.013120983490226,3.11054495049658e-05,0.00230183040077341,2.49719063657693
899,152834.448436112,"Successful completion",0.00994360807615291,0.929408697294886,0.972843474137499,2.61890740278696,0.00399862597804424,0.169758614651675,4.54885637880053e-05,0.00208217107454098,2.4984855865184
900,139286.091660809,"Successful completion",0.0086921981862015,0.958763586929979,0.747741820594366,2.07641158390775,0.00339076051679508,0.156306235236255,4.48143618659245e-05,0.00212003428620556,2.49881320551697
901,107792.621865282,"Successful completion",0.00388423381815281,0.978802275543958,0.270206802868901,0.143588905063736,0.00197071663560962,0.199816700817289,4.29330955422095e-05,0.00214446565965675,2.49911612229812
902,58896.0057029511,"Successful completion",0.00062790972667412,0.9380529130786,0.861675144380078,3.25810205661684,0.127349817651946,0.0170659518976711,2.96491501694574e-05,0.00232904303052666,2.49514585263376
903,155527.715373963,"Successful completion",0.00996856656097121,0.997674338539789,0.741902944579885,1.92196792792976,0.00501774905331356,0.108838109808167,4.51359580273711e-05,0.00209133398607765,2.49877154303856
904,57515.8114938658,"Successful completion",0.000652685673676607,0.999616930738561,0.804727759433675,3.25556009919739,0.107455494124807,0.0201458617080397,3.08560935546225e-05,0.00230248011848981,2.49512944446504
905,65084.5291540261,"Successful completion",0.000178325937017908,0.98043318829309,0.994114717456133,3.68605618292648,0.459803039533878,0.0127157632178438,2.74797242426872e-05,0.0023691561855628,2.48687399153791
906,69433.3079200836,"Successful completion",0.00011073269600823,0.999775311629653,0.84940483689421,3.22201471488082,0.816815416555787,0.0115068315244937,2.69823725235809e-05,0.00237834626135228,2.47885287396169
907,60916.6318250934,"Successful completion",0.00102195988838707,0.799992056800635,0.392720527210217,1.34061854624973,0.0625543162536712,0.0195055269920484,3.34224660529749e-05,0.00224201848216287,2.49733091493311
908,57582.3433396789,"Successful completion",0.000971350387681725,0.984925628343126,0.81737351707426,3.37437764705594,0.0540140494963526,0.0201838353612451,3.37449431524639e-05,0.00224533589643415,2.49755119740711
909,89529.4797797806,"Successful completion",0.00263457834176836,0.413541386482987,0.56995067637048,2.16581470652115,0.0136774027385192,0.135560327297234,3.95915444792058e-05,0.00215255085409776,2.49648559225353
910,106439.391864473,"Successful completion",4.1991721888588e-05,0.0164125048970109,0.430992042596724,2.54616206034599,0.989488603738219,0.155544431455512,2.70784116986977e-05,0.00237900156100008,4.45961933222518
911,55035.5671004686,"Successful completion",0.000787603225682882,0.9708382216585,0.992164651620373,3.77640942058249,0.0811026621112724,0.0188153919811966,3.19990938307095e-05,0.0022796748987955,2.49657800788113
912,96125.7485308767,"Successful completion",0.00361368476154682,0.997698928089979,0.796658043682402,2.91132408247043,0.00696399890952676,0.192486521461932,4.17116646348771e-05,0.00211130889761368,2.49698470207889
913,60296.0799905128,"Successful completion",0.00104434211777294,0.867408024065113,0.42785115405061,1.54392465501707,0.0655678981682555,0.0211249813111169,3.28040587578369e-05,0.0022671733199112,2.4969364109761
914,80423.1060176579,"Successful completion",0.00139711937367025,0.177550365357627,0.912605668113175,3.49410770081356,0.0353637835735262,0.103087714148951,3.56494081891739e-05,0.0022168691123843,2.49601922234998
915,67617.599250287,"Successful completion",0.000125187314110601,0.998037151196026,0.937013859380124,3.52481255929988,0.689137681072272,0.0125486646455797,2.70686153335609e-05,0.00237751000941523,2.48054679718362
916,73189.9260329912,"Successful completion",6.87770676632271e-05,0.481112695421458,0.575464150520913,2.26655682718382,0.744439805736973,0.011533778859244,2.69920715303268e-05,0.00237960304111519,2.4829961284715
