"Repeat","Value","Convergence","pE","alpha","k","a","omega","p","eta","mu","R0","group"
135,83273.4479890282,"Successful completion",0.00013518008803765,0.986132313081862,0.241559888248955,0.000842607321700224,0.741233905033131,0.0131178774275416,2.70716857554052e-05,0.0023788196192253,2.47815649947822,"seed789_n300"
136,81797.1166735174,"Successful completion",5.14281790269736e-05,0.0217715279369667,0.712984259847389,2.52953041030715,0.0508512649218398,0.193665381868878,3.43166583670717e-05,0.00223325895481398,2.58846463792244,"seed789_n300"
137,67557.9721279668,"Successful completion",0.000889475373161871,0.306427263863529,0.985177819208916,3.74913013767177,0.0638282820076878,0.0578766149104571,3.36470549182489e-05,0.0022286593220695,2.49377848806131,"seed789_n300"
138,80708.3583108899,"Successful completion",0.00230829662659178,0.616168498860303,0.638960661635873,2.42211515995461,0.0261502670057295,0.0908119948869323,3.73036271280647e-05,0.00218453353495998,2.4950266232788,"seed789_n300"
139,96052.1779525962,"Successful completion",0.00331961627060501,0.664778266249874,0.916570262095554,3.31180800532719,0.00650581745841156,0.198495594915857,4.17545847884408e-05,0.00211633624720541,2.4972572014019,"seed789_n300"
140,69744.2198802032,"Successful completion",9.04215027416497e-05,0.83221171816531,0.848434477959205,3.25888533804934,0.929874176417016,0.013225387469017,2.69078504629572e-05,0.00238254417506128,2.47294949055801,"seed789_n300"
141,81576.2882876571,"Successful completion",0.00286922036375419,0.993672472393634,0.71398850764608,2.68919354294074,0.0146682338533674,0.0827969896274458,3.96619972143113e-05,0.00215158888696336,2.49726934079251,"seed789_n300"
142,69605.2305651135,"Successful completion",8.37025946039519e-05,0.952317743655957,0.882249060397291,3.35555019205629,0.999927058255978,0.0116184429270539,2.67997163770521e-05,0.00238423262001724,2.47400583257778,"seed789_n300"
143,148354.001956776,"Successful completion",0.00962868570476777,0.998799126090454,0.943580816377397,2.57532698862141,0.00355767427655743,0.181700120362936,4.57280524266252e-05,0.00206945480728813,2.49854572715393,"seed789_n300"
144,82508.4423314921,"Successful completion",0.000101149107256091,0.021239515691238,0.717530898664028,2.53868764696721,0.0563356810886279,0.197202612091229,3.35065533044312e-05,0.00226096116391901,2.60299116943652,"seed789_n300"
145,97849.8131168409,"Successful completion",0.00348064096256908,0.525986152327317,0.251215236601293,0.0279835515717492,0.00635324863358527,0.190076935603535,4.19997468761292e-05,0.00211210708797908,2.49755495727137,"seed789_n300"
146,95278.2781887977,"Successful completion",0.00192043819177136,0.12237347252395,0.424712155384508,1.41706728649812,0.0114385671910736,0.195274364604709,4.05328729490172e-05,0.00213816643420248,2.49897905350939,"seed789_n300"
147,91431.0746859029,"Successful completion",0.00287923126202618,0.66710212148524,0.986075290487115,3.56064549095367,0.0110284395618127,0.153062380197905,4.04715903399783e-05,0.00212532153446535,2.49641250347639,"seed789_n300"
148,69773.5841710383,"Successful completion",9.55223582426089e-05,0.565901817365425,0.779934232501117,2.96157676063607,0.752346186998015,0.0131093410111681,2.69807665884346e-05,0.0023837189877095,2.47970019296519,"seed789_n300"
149,91249.6910746967,"Successful completion",0.00308166722918118,0.613629489149979,0.903920224035168,3.26825050379518,0.0106343520591763,0.149552132519047,4.0592121662099e-05,0.00213432622081889,2.49667196886605,"seed789_n300"
150,69976.5238731761,"Successful completion",7.09362971471563e-05,0.570952598546746,0.837835989554661,3.19848770837372,0.983523728282357,0.0131831155353101,2.66989071499089e-05,0.0023862622380222,2.4732625458653,"seed789_n300"
151,55521.0129710932,"Successful completion",0.00065629807058743,0.968350883601344,0.996707522409391,3.84087702482149,0.0826818590399544,0.0158115495235644,3.19127716230254e-05,0.00227176463668263,2.497069193328,"seed789_n300"
152,60783.6402479357,"Successful completion",0.000822198355930399,0.780558342627816,0.388709891371236,1.39947938188306,0.0647037872272551,0.0174127844515372,3.29015214643279e-05,0.00226423930045261,2.49754417211414,"seed789_n300"
153,149433.012740947,"Successful completion",0.00987478937693458,0.938221576360474,0.618733145740126,1.51940587773645,0.0033794507825303,0.178829030655774,4.58310317759995e-05,0.00207352304344071,2.49865017466117,"seed789_n300"
154,60115.1236889391,"Successful completion",0.00099247399416896,0.99981143998946,0.43606599925185,1.6277409261246,0.0631709344378679,0.01745748840332,3.3196880299953e-05,0.00225436637184583,2.49751873882148,"seed789_n300"
155,56919.8482197525,"Successful completion",0.000638473672988667,0.971031560984063,0.886997496112251,3.49085177167125,0.107856223580531,0.0202904684126751,3.08762759863468e-05,0.00230380782154377,2.49509230191736,"seed789_n300"
156,61574.9225274827,"Successful completion",0.000220727747762912,0.670845439828369,0.879560598701591,3.51124431352727,0.193983143104903,0.0119579172469447,2.89846491424086e-05,0.00233861119492126,2.49506535848265,"seed789_n300"
157,147837.642257048,"Successful completion",0.00961418346777319,0.604939815074249,0.358459586502585,0.168226580100483,0.00381506975878509,0.199958103560059,4.57330387720483e-05,0.00206793127497082,2.49840812504975,"seed789_n300"
158,83019.7987159033,"Successful completion",0.00214904119898666,0.827258760070356,0.83303869585661,3.18837393539411,0.0271951570365644,0.104154543239783,3.70465035311709e-05,0.00218791904464861,2.49377474157407,"seed789_n300"
159,74637.7666128817,"Successful completion",3.61786786852048e-05,0.0468212240557584,0.975450035134965,3.46733687904045,0.132185808066649,0.0821812876855768,3.05163562454874e-05,0.00230097137116572,2.53084560935075,"seed789_n300"
160,62118.9457207418,"Successful completion",0.000942611783254406,0.969447926522076,0.304439611179074,0.781094211049413,0.0632740159802964,0.0185183783347219,3.30373452243715e-05,0.00226280908135822,2.49737283438623,"seed789_n300"
161,149395.42051045,"Successful completion",0.00999831950187442,0.96746535350643,0.337907874714315,0.01650665664302,0.00345284732778731,0.173494602996053,4.57389578326362e-05,0.00207789897544986,2.49865717298145,"seed789_n300"
162,92234.3987086385,"Successful completion",0.00289342797980779,0.532511599638654,0.91397927378948,3.36107478372558,0.00951516955443993,0.158483321971134,4.12463975828179e-05,0.00211774144069228,2.49693797457044,"seed789_n300"
163,62150.9574411122,"Successful completion",0.000897693546127208,0.719104203383531,0.304019937083106,0.730500495133661,0.0621778838756546,0.0190337195951958,3.30906818944859e-05,0.00225909381840949,2.49745275019061,"seed789_n300"
164,92078.2649455212,"Successful completion",0.00322726427202736,0.997694953262298,0.600483264837634,2.26817624333908,0.00664539312213923,0.113734560038045,4.15293109757174e-05,0.00212304971391143,2.4982998621093,"seed789_n300"
165,57371.9286546306,"Successful completion",0.000813726003981639,0.608084768687823,0.802120487271913,3.24070168965333,0.0596982386839329,0.0214404493341168,3.378132641967e-05,0.00224655714548231,2.49732633211198,"seed789_n300"
166,95576.6170305111,"Successful completion",0.00275542673589202,0.272180144006319,0.249852603765422,0.0120235447613902,0.00683270962241988,0.166375034397107,4.20220345456655e-05,0.00211151532506124,2.49820217357912,"seed789_n300"
167,56722.7321287804,"Successful completion",0.000374842458390492,0.299495686839494,0.860489032646641,3.35557364180255,0.0742984246717641,0.0226788724676594,3.2487701668573e-05,0.00227137951395037,2.49719402361734,"seed789_n300"
168,55646.8347835975,"Successful completion",0.000595988734478723,0.657640923360241,0.91358364510118,3.58790879141226,0.0846711188201063,0.0180030532132391,3.18013033440852e-05,0.00228182883077523,2.49676862560395,"seed789_n300"
169,58564.3563763681,"Successful completion",0.000524924001994586,0.873024045393908,0.752360001720161,3.12783381515682,0.087622205838054,0.0120745094676452,3.17298748894888e-05,0.00228547915787655,2.49765798061851,"seed789_n300"
170,56368.656214289,"Successful completion",0.000778747451303438,0.999999205047212,0.7824824453653,3.18575659441114,0.0772443759389295,0.0175918987434843,3.21337155822006e-05,0.00227853014792252,2.49694253098001,"seed789_n300"
171,55136.5882758969,"Successful completion",0.000737470207925588,0.927721489896811,0.973982434102845,3.74079534260864,0.0822802637256032,0.0183440003089647,3.19013532399402e-05,0.00228168606519819,2.49663336257621,"seed789_n300"
172,58598.4102956838,"Successful completion",1.40318370275855e-05,0.223055958277434,0.943551877247162,3.54451016807381,0.0680301178256035,0.0206524437164496,3.29177192449364e-05,0.00226445358198557,2.49806223326064,"seed789_n300"
173,95486.4163755981,"Successful completion",0.00346232906943438,0.979367913576962,0.971789343269866,3.44771564898153,0.00697005054691417,0.189281149424794,4.17465056229148e-05,0.00211327983620847,2.49703852517936,"seed789_n300"
174,137118.132860601,"Successful completion",0.00880582426568467,0.978783349819287,0.515105001098176,1.12722081393456,0.00424590406938572,0.159564397111963,4.47776415905044e-05,0.00209203409633475,2.4984793074131,"seed789_n300"
175,57438.553444268,"Successful completion",0.000514306819491979,0.725220858530051,0.871048802543157,3.5060486516189,0.0764439108021335,0.0139199619441873,3.26352435174281e-05,0.00226495346432935,2.49770657720095,"seed789_n300"
176,79916.3573610059,"Successful completion",0.00245404956800953,0.880734054873452,0.661312945352746,2.6444189601272,0.0166242700954186,0.0772925871444212,3.9588321805614e-05,0.00214252799390163,2.49715240138378,"seed789_n300"
177,58183.785253036,"Successful completion",0.000448756204159485,0.412857992407183,0.644504951364095,2.68202414455237,0.0684261496571902,0.0192390189869771,3.29018346967537e-05,0.00226381003576035,2.49750602788952,"seed789_n300"
178,55056.3849816606,"Successful completion",0.00077854216706647,0.99187827484365,0.995086264043098,3.7777286966557,0.080321747889315,0.0181468842237128,3.18754503412222e-05,0.00228114393271009,2.49672340748451,"seed789_n300"
179,150052.468144118,"Successful completion",0.00977073860587439,0.958270470710264,0.799309853509827,2.15302674444502,0.00420173616796958,0.163665186363999,4.55185801897418e-05,0.00208261915954072,2.49846021117921,"seed789_n300"
180,61871.612742561,"Successful completion",0.000106617085299052,0.10967027079944,0.997376701023936,3.59751078168169,0.0586287537947818,0.0436366817396283,3.36864346319322e-05,0.00224968903161416,2.499436035055,"seed789_n300"
181,62474.8879581708,"Successful completion",0.00150196762980079,0.632775952997428,0.873768641380889,3.29175242332029,0.0413206026926616,0.0369353665206907,3.51152054227824e-05,0.00223114208418388,2.49678749570395,"seed789_n300"
182,67931.4327785749,"Successful completion",0.000991089778666494,0.999153253886924,0.227653016909617,0.0577119319097749,0.0748514802131146,0.0327109567727074,3.19413068930636e-05,0.00228752398758722,2.49449147579534,"seed789_n300"
183,151442.966547638,"Successful completion",0.00981851604448195,0.915992081665184,0.430699049596503,0.606869805908427,0.00547506675371586,0.137132519761714,4.47240973824216e-05,0.00212262625440715,2.49832789283298,"seed789_n300"
184,168589.77461796,"Successful completion",0.00993276202985923,0.817018552718451,0.806627907758512,2.09543736862699,0.00677368639326011,0.0629453720644399,4.507290355018e-05,0.00209276416447757,2.49906453536425,"seed789_n300"
185,63868.5216352504,"Successful completion",0.000989326636013119,0.33245170903628,0.472838379005188,1.80145000179201,0.051890605055157,0.0400091529247622,3.38860888619274e-05,0.00225006535824163,2.49637095566718,"seed789_n300"
186,96614.8555124153,"Successful completion",0.00198768098031913,0.96478363038154,0.468296543156341,1.87249692130252,0.0278850505144271,0.138917318714565,3.62624443398898e-05,0.00222569968675821,2.4913194874246,"seed789_n300"
187,56149.8024510726,"Successful completion",0.000677112654567978,0.795662655660869,0.950876342754005,3.61378777954956,0.100624077892109,0.0203235800737922,3.09781552275884e-05,0.00230455116442098,2.49552995545989,"seed789_n300"
188,80277.7609828443,"Successful completion",9.9640930220222e-05,0.990102464025294,0.331047868533234,0.880823258548542,0.873163103552519,0.0123193758654054,2.70438312783543e-05,0.00237275166940714,2.47582402754058,"seed789_n300"
189,56814.1732747596,"Successful completion",0.000790322444705777,0.928483008367393,0.95192952543377,3.57850200710289,0.0958010531653692,0.0233406086530408,3.12032905434762e-05,0.00229778524611499,2.49501193488237,"seed789_n300"
190,131809.30940034,"Successful completion",0.00792050888931404,0.99783256820735,0.969641920753158,2.75706130072388,0.00444716619578348,0.129142929037499,4.46268774125417e-05,0.00208636840729626,2.49870809172187,"seed789_n300"
191,59519.4645345089,"Successful completion",0.00117099571718866,0.999987641115418,0.813457329458723,3.34312519431775,0.0460749710287013,0.0258211240225783,3.47644635950224e-05,0.00223691420016701,2.49732316170806,"seed789_n300"
192,56325.8055773132,"Successful completion",0.00100217156327705,0.941688039897225,0.923230957707635,3.5852651578098,0.06033914556122,0.0223890721113027,3.32228749934455e-05,0.00225108379066755,2.49698130412536,"seed789_n300"
193,58102.9959228758,"Successful completion",0.000503271077166699,0.904551741348958,0.769321846348687,3.17152238051871,0.102222597857934,0.0128310160290537,3.11671377134555e-05,0.00229488613555954,2.497083455984,"seed789_n300"
194,67461.5353842259,"Successful completion",7.75217600112614e-05,0.411957659477062,0.988909656305285,3.58596532263167,0.736428267793864,0.0146735229267743,2.70848067694062e-05,0.00237900893036219,2.47954271830394,"seed789_n300"
195,81333.8362094044,"Successful completion",0.000604096336648565,0.893128874280132,0.457316245964478,1.50397339679256,0.199263625758934,0.0413600542459577,2.90687940357101e-05,0.00233380280032883,2.48170304720702,"seed789_n300"
196,68798.3211051892,"Successful completion",3.46151832846203e-05,0.306904162503722,0.988488174814218,3.57305658266534,0.969459038124125,0.0142194426390144,2.6789517811871e-05,0.00238554009970246,2.47676629368755,"seed789_n300"
197,93814.6792304203,"Successful completion",0.00349231575655568,0.997747137279392,0.723274345983884,2.67177423983439,0.00917465511987875,0.163813949655279,4.10787252678169e-05,0.0021297474962393,2.4966192412819,"seed789_n300"
198,95297.5664059163,"Successful completion",0.0024489793331468,0.25050724149357,0.911604721066385,3.37983592542059,0.0093146971962742,0.196029308011497,4.08556679421929e-05,0.00213091163092222,2.49725737223529,"seed789_n300"
199,157518.253358909,"Successful completion",0.00991938352959149,0.973812282203193,0.969516377769742,2.59326279636759,0.0056073178339716,0.113186148331118,4.47741162131894e-05,0.00210781590375682,2.4985762577911,"seed789_n300"
200,57935.1632282737,"Successful completion",0.000400168692312484,0.957355889280806,0.999513164919725,3.80342822470431,0.152604643370792,0.0131125593743579,2.96765096139719e-05,0.00232359333420576,2.49551994911436,"seed789_n300"
201,94715.6252389411,"Successful completion",0.00322385757170731,0.666838574245027,0.972295782729214,3.46257069003538,0.00792583309205699,0.182521556771157,4.13660926124439e-05,0.00212337522466566,2.49692575993562,"seed789_n300"
202,70989.273869781,"Successful completion",0.000128174635822457,0.933518660762518,0.669875323480073,2.62841262494439,0.683776680641318,0.0130129272971373,2.70275374228127e-05,0.00238131246872147,2.48013806203365,"seed789_n300"
203,67384.6352217314,"Successful completion",7.52485471995719e-05,0.52130294973474,0.984573727145242,3.63287460257998,0.734150528481435,0.0125505371784448,2.70003912340335e-05,0.00238443013970896,2.48138376911979,"seed789_n300"
204,60915.7231090583,"Successful completion",0.000934539585588584,0.98756342307755,0.367587558174259,1.21687825378721,0.0685936441005996,0.0180864063217062,3.26743495460479e-05,0.00226713857279815,2.49721252765211,"seed789_n300"
205,85196.8344011886,"Successful completion",0.0028329420988728,0.806822901934245,0.432766386039765,1.41910537443792,0.0179733992173639,0.10167406022052,3.91088250561012e-05,0.00215593042242347,2.49599767094411,"seed789_n300"
206,68209.0377513729,"Successful completion",0.0010839708803279,0.988282298434639,0.241766018492668,0.23798408779174,0.0490694254135725,0.0179141734858573,3.5990200746146e-05,0.00217195285094988,2.49802476965922,"seed789_n300"
207,72735.5783757094,"Successful completion",0.000107080294322732,0.699294955835885,0.571583847689792,2.2073065134338,0.69030351017617,0.0120661760998577,2.71319855277843e-05,0.00237288775644076,2.48215444839496,"seed789_n300"
208,96623.3396027065,"Successful completion",0.00180753321311529,0.113065573031622,0.315353656510457,0.702602282027088,0.0129684275718082,0.199852634070348,3.98029345572382e-05,0.00214686634589624,2.4992512526818,"seed789_n300"
209,76706.8598231054,"Successful completion",8.21476538154414e-05,0.940728486765069,0.918491872231719,3.84874155191785,0.964765131584061,0.0237256660685031,2.65212875755221e-05,0.00238991502411676,2.44885873234967,"seed789_n300"
210,65650.4101269737,"Successful completion",0.000247665096075322,0.202794042759104,0.231486311974192,0.0252728249542079,0.0520016050117429,0.0284096092627873,3.41172326648457e-05,0.00223974276015368,2.49812787530939,"seed789_n300"
211,81460.7484657607,"Successful completion",0.00255749559048887,0.587182417978136,0.554584314771425,2.10023300081752,0.0150375747257787,0.0821753285403313,3.95539233879107e-05,0.00214771701114874,2.49743682758932,"seed789_n300"
212,148082.279838937,"Successful completion",0.00999417534653752,0.98547746551304,0.338173467848193,0.0230988646682624,0.00324476459222261,0.199939430065063,4.5772171754712e-05,0.00207803246440638,2.49854268824481,"seed789_n300"
213,95419.6695111714,"Successful completion",0.00329027729644888,0.99999999999999,0.999999991664417,3.55728556629178,0.00825647054574721,0.187595517955387,4.12345207928994e-05,0.00212366160879244,2.49651502704585,"seed789_n300"
214,59514.3877844591,"Successful completion",0.000566121213008462,0.432150234242159,0.479891571505908,1.8726156627755,0.0707710610370359,0.0197339799248104,3.25025945210974e-05,0.00227359263115741,2.49731644680919,"seed789_n300"
215,58273.4329167856,"Successful completion",0.000290742393672839,0.223106777738464,0.831509377531266,3.19781241524612,0.0913857455742466,0.0256956896978188,3.15679836505784e-05,0.00227887417911559,2.49676072404502,"seed789_n300"
216,63571.9371581546,"Successful completion",0.00133279619827036,0.418388506247155,0.624578311830872,2.41078199927941,0.0414493614548828,0.0363869100182285,3.50360612023041e-05,0.00222581125920654,2.497130668897,"seed789_n300"
217,61463.5300353832,"Successful completion",0.00120948549462649,0.814950379580406,0.723421179254573,2.91553248625844,0.0465510311598431,0.0264001710642706,3.31856564748444e-05,0.00228079221931458,2.4973046151072,"seed789_n300"
218,84937.3233977889,"Successful completion",0.00250577858310952,0.371207524352111,0.755749774168444,2.84500363659904,0.0132451447834421,0.105907967298339,3.97528804619636e-05,0.00214416645754492,2.49743781599953,"seed789_n300"
219,75063.7083363982,"Successful completion",0.000262859079200495,0.999512869338972,0.364350792367028,1.08844188413683,0.366195464811363,0.0183403812874273,2.78431682851025e-05,0.00235993205061309,2.48488944829771,"seed789_n300"
220,69676.3684609728,"Successful completion",4.58916341587192e-05,0.271716662830807,0.948251807071327,3.43834723978948,0.986909479800742,0.0174255668610208,2.67940861872667e-05,0.00238537372136369,2.4728293259963,"seed789_n300"
221,97254.7757250207,"Successful completion",0.00369297034954267,0.994277624286564,0.371383226932996,1.00741403827194,0.00647996974483885,0.189567873599249,4.18661991386383e-05,0.00211384797311691,2.4972378807547,"seed789_n300"
222,57545.8911978325,"Successful completion",0.000584005024722325,0.973314693764616,0.866755970378642,3.40302023902407,0.0993230759516473,0.0121729582236455,3.1510223155359e-05,0.00227783088253005,2.49728791192828,"seed789_n300"
223,70594.8553868732,"Successful completion",0.00016525791264513,0.959937693530804,0.5974176762686,2.39253507232537,0.483704172581307,0.0123863857899854,2.75555003538317e-05,0.00236755510303038,2.48658198152776,"seed789_n300"
224,96201.6302186626,"Successful completion",0.00134746788729882,0.0396638681597798,0.999997522974652,3.28579418444307,0.0284634760926126,0.199913659291055,3.79402741552233e-05,0.0021715285308985,2.52163977857521,"seed789_n300"
225,100410.190751737,"Successful completion",5.01067315254336e-05,0.013090007455612,0.326593340354608,0.0043833334112245,0.266507174943205,0.196736524625921,2.81701211604961e-05,0.00236070959256007,3.37028946900075,"seed789_n300"
226,88173.354408869,"Successful completion",0.000621076410007042,0.0380452177962637,1,3.56388974082906,0.0388883459107965,0.199998662472413,3.55880183874014e-05,0.00221814838108292,2.53166367585824,"seed789_n300"
227,55093.8650883589,"Successful completion",0.000718702176009632,0.767541822954202,0.996335763015512,3.77889695386133,0.0764689426432488,0.0178483493187617,3.2208191520982e-05,0.00227527766868596,2.49703243949776,"seed789_n300"
228,182240.305927803,"Successful completion",0.00975829501365537,0.302520278069788,0.440203268018244,0.531702099653021,0.0118815782341171,0.0676098177742228,4.34547036900737e-05,0.00214034888210333,2.49865557081954,"seed789_n300"
229,79705.3986077385,"Successful completion",0.000158995984586638,0.986021307601164,0.329663621336108,0.713966268922078,0.676881451380931,0.0137158738946557,2.70767498615274e-05,0.00237913858045578,2.47914385816541,"seed789_n300"
230,420594.45194753,"Successful completion",5.88160211764934e-06,0.996700386569527,1.06303121893312e-06,2133.09468522579,0.00395556894002748,0.199996416803192,4.15500609511425e-05,0.00211577246357709,2.49822068060867,"seed789_n300"
231,59993.2488955806,"Successful completion",0.00117068825319562,0.999774401481798,0.702516617295848,2.82318850632091,0.0615811327654575,0.0315364311134543,3.27734917997986e-05,0.00227212605736881,2.49563049896504,"seed789_n300"
232,97985.4908758109,"Successful completion",0.00366305330428812,0.848596253942428,0.336912232936503,0.768931148487858,0.0060101608244609,0.197993734170071,4.20935554418983e-05,0.00210953443703051,2.49737563590241,"seed789_n300"
233,96686.4536183832,"Successful completion",0.0036658393779922,0.999999960269433,0.976505416893432,3.40860445636259,0.00541468586442603,0.199999947658816,4.21718608466528e-05,0.00210179294704372,2.49756339200944,"seed789_n300"
234,64025.0199327569,"Successful completion",0.000857142805086957,0.96676608213112,0.244386218509574,0.17288828366201,0.0797762584290271,0.0169879116145945,3.20096491761021e-05,0.00227727657075365,2.49696237493161,"seed789_n300"
235,68615.3997877714,"Successful completion",0.000116378929794469,0.431106073385046,0.762591910008911,2.85046826228235,0.519911546565442,0.0133804521897113,2.74336223453233e-05,0.00236676862612731,2.48664255890465,"seed789_n300"
236,64831.6411552955,"Successful completion",0.000554655588493531,0.999555283307184,0.332446643798537,0.971066899062427,0.121725886496346,0.0141302787385123,3.01264492221411e-05,0.00232618806339646,2.49613014472732,"seed789_n300"
237,69867.8088505695,"Successful completion",0.000571981475799716,0.0988377004821634,0.645464004876394,2.5007894226456,0.0430868212454378,0.0717591516821416,3.49019523603465e-05,0.00222884460042328,2.50009089859793,"seed789_n300"
238,87733.0023282332,"Successful completion",0.00139978655410443,0.14856472030921,0.934429603992284,3.57340692322619,0.0265542017183019,0.141764308217808,3.68280309841837e-05,0.00219901542420675,2.49692358185709,"seed789_n300"
239,95123.8821147456,"Successful completion",0.00341830295986943,0.908393308184644,0.646305354820997,2.39158199200492,0.00935780589837319,0.172382627312429,4.09392718325989e-05,0.00211539081730606,2.49641114162378,"seed789_n300"
240,143523.633816305,"Successful completion",2.92314945058555e-05,0.98135345704487,0.99867499676471,3.97109909992335,0.000702535783805164,0.195150739015656,4.32727203064307e-05,0.00209044733602628,2.49969217540655,"seed789_n300"
241,75423.1150452642,"Successful completion",2.62487080981504e-05,0.035298582787962,0.923731702617173,3.33413357681234,0.0603626561699615,0.124319001392159,3.31056919810931e-05,0.00227004166582187,2.53438764130572,"seed789_n300"
242,55150.2825947319,"Successful completion",0.000760535355198739,0.996122881405386,0.994154287147937,3.81391304111267,0.0754878149077465,0.0169104132794737,3.2298655445745e-05,0.0022744824779267,2.49712904929836,"seed789_n300"
243,83393.1459716517,"Successful completion",0.00210750996662068,0.99985634740358,0.27358223874024,0.507648961798499,0.0237783012335266,0.090354432081452,3.74225961185803e-05,0.00219897052180483,2.495166008636,"seed789_n300"
244,92791.4238906619,"Successful completion",0.00293199839729273,0.793046609487234,0.871866801938626,3.26002091807048,0.0115163228318118,0.160674093244223,4.03432629277079e-05,0.00213421080472716,2.4959573752774,"seed789_n300"
245,85601.2335915728,"Successful completion",0.00266375618729955,0.922881676138472,0.94947966717244,3.49885869465321,0.0153587280425449,0.116952021847015,3.93459724002643e-05,0.00215153523833254,2.49599599729916,"seed789_n300"
246,98725.6014551906,"Successful completion",0.00388265262625098,0.999865866830221,0.257650116758287,0.0725695044899671,0.00560415960208881,0.198045053028687,4.22794391235955e-05,0.00210697024399592,2.49750281603024,"seed789_n300"
247,95514.7905058479,"Successful completion",0.00359285280631423,0.934236817630745,0.765904097509568,2.81775664100017,0.00607520990389323,0.183479163350158,4.20096426270591e-05,0.00211080049294709,2.49751159868698,"seed789_n300"
248,148123.157909037,"Successful completion",0.00999573466547415,0.990222627720428,0.352569719147801,0.125108448403198,0.0033880287726877,0.197920962839745,4.56810012861881e-05,0.0020778671420968,2.4984928909547,"seed789_n300"
249,55150.3313278101,"Successful completion",0.000735759721918508,0.90962506095524,0.976577259716297,3.75918321931118,0.0782507440581648,0.017725261493292,3.21242994765308e-05,0.00227483053409901,2.49691366786288,"seed789_n300"
250,68277.0021463296,"Successful completion",7.3102097396363e-05,0.593824586305714,0.998911224631161,3.6617283941541,0.986142824716607,0.0136904536225164,2.68472817467377e-05,0.00238415285275059,2.47193195269087,"seed789_n300"
251,192925.65538868,"Successful completion",0.000127663455804117,0.45494870642152,0.782700879222439,4.22585808003695,0.816130879672802,0.18995678243173,2.67590299705941e-05,0.00238911334903998,2.1976167106241,"seed789_n300"
252,157570.169225804,"Successful completion",0.00998971566851145,0.454538933103885,0.514625786627536,1.00589932628222,0.00389538613153862,0.170983825027938,4.60308715952704e-05,0.00207402783572587,2.4987012116154,"seed789_n300"
253,89079.3983285906,"Successful completion",0.00275068671008719,0.99775546286379,0.802171142248756,2.55604874541164,0.0366713073612538,0.015291500973084,3.58870320849336e-05,0.00223129767117417,2.4987386068717,"seed789_n300"
254,104666.271829192,"Successful completion",0.00027550402478031,0.285714804942418,0.997465004878902,3.54326754650347,0.00188633305813247,0.191034090392686,4.32555107390263e-05,0.00210186753145354,2.49941442430709,"seed789_n300"
255,56387.9065179152,"Successful completion",0.000902453992369217,0.895772853974534,0.821695644587077,3.30076835121168,0.064656416111248,0.0206257020653512,3.30923562040595e-05,0.00225513219821822,2.49703822815865,"seed789_n300"
256,148038.965571418,"Successful completion",0.00999602634568238,0.996578169563243,0.364030024048971,0.20553989494009,0.00332214037541333,0.199957195193163,4.57058006935217e-05,0.00207852640527631,2.49850592700871,"seed789_n300"
257,58832.1729184444,"Successful completion",0.000426267051261983,0.34813133012318,0.563543691374477,2.27133891163541,0.0783875169898021,0.0203490948925486,3.2121675326801e-05,0.00227908663129702,2.49715769612094,"seed789_n300"
258,81019.9090430268,"Successful completion",6.41048641386248e-06,0.0201166745744528,0.932119053206217,3.20860104750122,0.0591608123942784,0.199016423619011,3.34677084663675e-05,0.00225788558354715,2.61688613558902,"seed789_n300"
259,157267.464870672,"Successful completion",0.00983619434225559,0.571139023556229,0.712960241567858,1.81950547883567,0.00407560175464532,0.138532999412173,4.57160591506324e-05,0.00207668805663886,2.49883562672361,"seed789_n300"
260,97586.7134973436,"Successful completion",0.00383436768772747,0.975556121526914,0.544412608174799,1.93909849927172,0.00469838366446024,0.197090325993522,4.2566391352075e-05,0.00209633776140426,2.49792228715493,"seed789_n300"
261,67599.8486332488,"Successful completion",0.00157121580419917,0.939151677092961,0.78879100031907,3.20383642734474,0.0355685436961983,0.0547840743796596,3.56412075190405e-05,0.00221817375005893,2.49564723571536,"seed789_n300"
262,57422.1161100427,"Successful completion",0.00110169181291094,0.999998794093251,0.772851930642533,3.10511675146761,0.0565144316341391,0.0233351428818096,3.36420848566032e-05,0.00224596423872954,2.49703276263918,"seed789_n300"
263,63259.7891806281,"Successful completion",0.000807353602499398,0.256280793124796,0.84703313289409,3.37469025390914,0.0520605560227842,0.047903485101139,3.37550717313131e-05,0.00224262942106696,2.49619805816235,"seed789_n300"
264,88582.8448522798,"Successful completion",0.00300323328887033,0.856475640394596,0.633174425919211,2.42956979204684,0.0118743138382066,0.124316043548666,4.03913390435237e-05,0.00213818057788308,2.49674046503546,"seed789_n300"
265,68332.5434942448,"Successful completion",8.5237876954146e-05,0.98793018420213,0.999998103784108,3.70312740122042,0.999034676252933,0.0125545457431889,2.67963840231399e-05,0.00238397746861562,2.4718178488523,"seed789_n300"
266,96626.1201441376,"Successful completion",0.00358189626646488,0.947063954035584,0.663673652481325,2.47930532727219,0.00607380487589856,0.197067560999607,4.20796362887276e-05,0.0021067550069253,2.49732358854524,"seed789_n300"
267,300956.633069834,"Successful completion",6.47113162836127e-06,0.837123223369219,0.623173560959052,425.290421912561,0.0506792680263657,0.0411022033506967,3.4195767737392e-05,0.00222589371043923,2.49541450578726,"seed789_n300"
