"Repeat","Value","Convergence","pE","alpha","k","a","omega","p","eta","mu","R0"
748,87344.2151236049,"Successful completion",0.00206849421594525,0.937230177717623,0.564374537914875,1.65874967320663,0.0117843308917485,0.155551107913616,3.91961107960652e-05,0.00215496827322763,2.4959062939387
749,67346.8660304001,"Successful completion",4.31709858671374e-05,0.958096380694134,0.988793128597849,3.3937259513337,0.0584952279799188,0.00976285314928083,3.1780393715962e-05,0.00230590477922641,2.49872131351774
750,90888.5232052054,"Successful completion",0.00236084925646601,0.94436807075284,0.574668085432092,1.66415239639996,0.00724220529194802,0.196964480159627,4.04282477662345e-05,0.00213192461034243,2.49681147914745
751,63110.7121715884,"Successful completion",0.000179604201057891,0.820238928534655,0.798271973417944,2.49637195615873,0.323314254491099,0.0173117274410869,2.80751708840438e-05,0.00235201254757166,2.48771312383947
752,98903.8032182827,"Successful completion",0.000837487078421464,0.0383007229162996,0.98788091521831,2.77493947314813,0.0317651723101568,0.19999999969507,3.57310084167071e-05,0.00223284591694858,2.52558552444651
753,53423.1985049622,"Successful completion",0.000236631414533282,0.446924580798482,0.944789556838064,3.02909398449912,0.0661053835244444,0.0189691357438296,3.23854624132063e-05,0.00227451328297304,2.49756653439074
754,91734.6183740588,"Successful completion",0.00251313400088329,0.942038330793479,0.303532323815265,0.0737391430376462,0.00536551672932006,0.199945983894809,4.13022637186584e-05,0.00212187955353507,2.49760267157554
755,55041.8002907207,"Successful completion",0.000612565271237176,0.578757990880702,0.728791233196743,2.31363922917145,0.0596288828465442,0.0246393856272631,3.27880552391093e-05,0.00226071473080912,2.49696159549264
756,59486.4499404986,"Successful completion",0.000484721799055089,0.999994952742035,0.664610890083362,2.03358944042106,0.125258897488379,0.0236535441964804,2.97273443102611e-05,0.00232506492264232,2.49333366578612
757,53220.1537755157,"Successful completion",0.000452169781408704,0.703568690770422,0.837965708457074,2.71922088067194,0.0737354226002513,0.0191071966089753,3.19324992247587e-05,0.0022793816983748,2.49697842517626
758,91356.0055919881,"Successful completion",0.00246569082077325,0.999843380639122,0.293987599549668,0.00050648962982265,0.00607453766091094,0.191046158458029,4.10092236308436e-05,0.00212380708973514,2.4973888820068
759,62100.5779850046,"Successful completion",0.000855282990286199,0.356308516661991,0.863339955033318,2.73191579000148,0.0329222779881816,0.0469359556200518,3.55492873982826e-05,0.00221227247026098,2.49722110341572
760,64181.6035066841,"Successful completion",0.000384156220089461,0.137459548537356,0.998533830178077,2.97280618096405,0.0553487271242328,0.0497126218895484,3.33063988522096e-05,0.00226730301065963,2.49812542879788
761,66119.9340178459,"Successful completion",6.64150071993591e-05,0.924637533731745,0.885395635520618,2.75042674799374,0.854868004735233,0.0121074473316991,2.68744084010681e-05,0.00238179149084325,2.47692279332981
762,90158.2177996884,"Successful completion",0.00243739895874576,0.999975747972575,0.299701876632371,0.0534544908246996,0.00682813728733742,0.174947864601744,4.08910903759054e-05,0.00212437238736768,2.49731222915819
763,73147.5989497203,"Successful completion",6.75963265213321e-05,0.900147254864524,0.550079519572454,1.5549951414957,0.908921660652622,0.0139032687593012,2.66578635570176e-05,0.00239407220754941,2.47191724324601
764,52649.0081362788,"Successful completion",0.00042712957706567,0.996496423462266,0.999956124438396,3.2079178173478,0.0871179399758174,0.0172125502829409,3.12579244208211e-05,0.00228640336816635,2.49662739371496
765,77583.830803579,"Successful completion",1.40049535404066e-05,0.0881971034639933,0.981725035621566,2.83492298217569,0.999787341521758,0.044472711759207,2.66809971101915e-05,0.00238616518270535,2.51487563562388
766,123309.700946251,"Successful completion",6.60490587747397e-05,0.999998929627102,0.980303346448773,3.23714528387195,0.00264014047109539,0.0643640997924302,4.19102696377908e-05,0.00210830558118758,2.49961765694979
767,87385.8361735086,"Successful completion",0.00194201503233582,0.444079930898789,0.706626312041823,2.19923018450806,0.0086400714173165,0.165383224299003,4.02553173556663e-05,0.00213662429878134,2.49723212169773
768,811693.554653022,"Successful completion",1.52305388626835e-05,0.997102922570985,0.623679767155901,2624.71719962704,0.0509276289944337,0.164905001704139,3.37416782627661e-05,0.00223332847961498,2.48111010356807
769,90126.228375545,"Successful completion",0.00231863615984567,0.667202321444244,0.434682957198719,0.963195378098997,0.00634425600229994,0.188750043786499,4.08962646238772e-05,0.00213057579012177,2.49745499746118
770,59813.0098705212,"Successful completion",0.000435083139760258,0.999957354303297,0.436410561619508,1.11216243685404,0.0726795844306158,0.0140925525062278,3.21375838026321e-05,0.00226193364112865,2.49769546898596
771,89996.5274825515,"Successful completion",0.00241493565136662,0.999972665438044,0.339792729760039,0.370800346665999,0.00529421029937151,0.169063281396144,4.13209212636696e-05,0.00212366529103608,2.49798612884403
772,201633.487985719,"Successful completion",0.00964465486938257,0.894900905324016,0.936624562583057,2.19856060477264,0.0038599671221623,0.162735839134639,4.62160681006421e-05,0.00207658103328348,2.49860509424508
773,212714.485696646,"Successful completion",0.0096646150007986,0.49758586870074,0.958601433544001,2.2194868656078,0.00490944088648636,0.141307703860572,4.60896776242055e-05,0.00208212525948344,2.49861419927155
774,819672.074442456,"Successful completion",1.61560404516392e-05,0.911477544713232,0.0134515189075568,23.1824761864051,0.048071908281737,0.187281910531428,3.3926102585259e-05,0.00223064781932831,2.47996184485106
775,83891.1127196923,"Successful completion",0.000102670279434385,0.0293132667811725,0.788963146363738,2.35328431866757,0.0456093877113616,0.198565578438023,3.39247878069088e-05,0.00224963058176056,2.55459739310313
776,89592.8707750767,"Successful completion",0.00220575451058562,0.90157350893337,0.889191118010678,2.78872357602739,0.00759421848377482,0.183585751229549,4.05359886998691e-05,0.00213153736368361,2.49690112341339
777,129810.48861615,"Successful completion",4.71461780358575e-06,0.999856016702698,0.270689495741974,0.0094137570058241,0.000761638993359051,0.196775743583096,4.23295173464988e-05,0.00210488515191126,2.49966279321721
778,125633.974212652,"Successful completion",0.000182769939337121,0.962339673694799,0.720511916669772,2.33073555860107,0.456105070377858,0.0760799317670761,3.09266846859832e-05,0.00218222480253162,2.42226349698779
779,61198.9402217654,"Successful completion",0.000717362155511604,0.998907735930029,0.992989679952106,3.27653226292527,0.0551863028701726,0.0470460431360608,3.27855695584574e-05,0.0022654624554219,2.49415904106871
780,63818.2979070771,"Successful completion",7.63353382456153e-05,0.809431859572323,0.980469691492087,3.04208752625136,0.637381887332113,0.0127330338996819,2.72241426273631e-05,0.00237165836734571,2.48221712336999
781,60493.5828323526,"Successful completion",0.000459650371176199,0.767152836649048,0.360971049172388,0.578918269834945,0.0735600498413349,0.0160851961107075,3.18921767765375e-05,0.00227956871934327,2.49742752107572
782,73719.4195382158,"Successful completion",6.37314378520799e-05,0.653060708144434,0.532876219766453,1.41350093607153,0.927695617475813,0.0137396655509083,2.68603990914362e-05,0.00238129424351339,2.47301385028644
783,75223.1823522826,"Successful completion",3.65942590787471e-06,0.941180031662591,0.991084552068439,3.17457997120888,0.420924873331267,0.00558565987493133,2.78997875296139e-05,0.00236630791495285,2.49474666210467
784,90713.1637607168,"Successful completion",0.00234348008975244,0.999959084545516,0.783995606562419,2.46310134990789,0.00584728698503669,0.199851133919109,4.11604462608578e-05,0.00212060187998627,2.49737069135161
785,375860.146168912,"Successful completion",1.54939520696452e-05,1,7.88834416159136e-15,2.58935521514552e-21,1,0.19993700373208,2.67403054738605e-05,0.00238423280529295,2.05014174160282
786,57847.0684084471,"Successful completion",0.000619964254970201,0.993294716210146,0.99999999118923,3.21408600021113,0.0747155108989961,0.0379840026874881,3.18007301351917e-05,0.00228341718270561,2.49361930262879
787,90730.4099163393,"Successful completion",0.00197477073420518,0.430395206943288,0.994367128833276,3.05946759033976,0.00923957779681095,0.191793405998621,4.005364264893e-05,0.0021420164103394,2.49659911364935
788,52655.9138170727,"Successful completion",0.000447743148029399,0.797852377576318,0.944217249840431,3.03437884460493,0.0768839213046364,0.0180826983538197,3.17505223593952e-05,0.00228445757376529,2.49695995655037
789,64285.398421721,"Successful completion",8.51973197118478e-05,0.718935442578938,0.818025214019298,2.60848708784665,0.451903225400061,0.0123310671487299,2.73352907496255e-05,0.00237260915772594,2.48800662064212
790,52508.0381447829,"Successful completion",0.000445360936015121,0.813704512848005,0.999593752139521,3.16540464853049,0.0840285341524431,0.0185468042725225,3.13843409162581e-05,0.00229297329576724,2.4965826646174
791,89847.3199147568,"Successful completion",0.00230945449531393,0.991662693706942,0.441541209811122,1.03452271370902,0.0069806614056015,0.182966591167656,4.06269472955773e-05,0.00213287685563021,2.49712892194341
792,53015.1094814747,"Successful completion",0.000555376104042257,0.997017481131299,0.997111341605212,3.2231590656527,0.0646656596246993,0.0204093274150505,3.27228560347589e-05,0.00226775800636928,2.4970314761184
793,54357.865099352,"Successful completion",0.000620830964056608,0.999997835862535,0.742506731563248,2.40841868238623,0.0703123164077786,0.0219139049113108,3.17364520995299e-05,0.00229694507697419,2.49653316164797
794,93518.6036781328,"Successful completion",0.000275203963036517,0.21527088059682,0.318442393835285,0.215369803525893,0.00309301429751476,0.199996964867206,4.20322086476708e-05,0.00211268316021937,2.49917190594906
795,89735.4013856851,"Successful completion",0.00223607754652631,0.999966342171124,0.961205292542991,2.9877243409405,0.00741703453624956,0.182687600755506,4.05411032483323e-05,0.00213718349986097,2.49695126085264
796,61451.7025738908,"Successful completion",0.00012391679117843,0.928321526534805,0.999220091625173,3.11130189549951,0.403216034890509,0.0136311271126793,2.75419621790102e-05,0.00236933345109312,2.48773944590932
797,59512.8646737733,"Successful completion",0.000125922259948754,0.430851389797178,0.792673575324429,2.49390336841284,0.0469105990083226,0.0152296571287067,3.39143552612824e-05,0.00224743883685667,2.4986284659993
798,91706.3421146332,"Successful completion",0.00254027419516174,0.986693264644053,0.309739910977694,0.122169050512512,0.00535828257274567,0.199999557521282,4.13713288612723e-05,0.00211902882824731,2.49759239131038
799,62035.5169547038,"Successful completion",0.00011431631199069,0.958076544225811,0.992752053888149,3.1033959391307,0.424810843033263,0.0131016514187301,2.76778783840508e-05,0.00235143464416625,2.48753800808471
800,85496.7961428076,"Successful completion",0.00156576501542638,0.441277482575366,0.923214512262899,2.96652777288189,0.0129984866193427,0.148009642888566,3.90789945754287e-05,0.00215526451240726,2.49628020780753
801,52640.82184414,"Successful completion",0.000445987629106533,0.913737041247072,0.989116368356903,3.17663566131213,0.076171945515068,0.0171368107595139,3.17199794515263e-05,0.00227835642702104,2.49709378384655
802,52770.8250996841,"Successful completion",0.000504153008676177,0.957560919330079,0.972269862668047,3.1473643278399,0.0762644132655736,0.0210609913525619,3.1759720788237e-05,0.00228628868000993,2.49640383740022
803,80769.5222662888,"Successful completion",0.00196494311201834,0.99514502769704,0.659700001927548,2.06023924905109,0.0118971244011833,0.108880699186907,3.97117730570903e-05,0.00213102934617435,2.49708700366143
804,91099.1718965034,"Successful completion",0.00222068601883787,0.859625168906578,0.999999193086724,3.09048664938208,0.006312629129705,0.19999979522937,4.09518612709518e-05,0.00212155396149008,2.49721086164486
805,55292.317747798,"Successful completion",0.000380130498840252,0.995729082454228,0.754065803204982,2.46301726364063,0.0865781607307021,0.0133512721529659,3.12474177956965e-05,0.00229068051499213,2.49740040019333
806,196570.045557931,"Successful completion",0.00999498318504479,0.999569601957313,0.391374699957852,0.036530688676717,0.00379979782658477,0.161583384914533,4.64753710459127e-05,0.00207514723504786,2.49861860165452
807,84500.0063947067,"Successful completion",0.00209638963929053,0.990963488992767,0.904847233408276,2.83150959446972,0.0102193211845778,0.135066306180816,3.99469334074786e-05,0.00213902438610283,2.49689750325814
808,81397.7412375666,"Successful completion",0.00013411239888066,0.0428495023942412,0.999984026209525,3.05044393224734,0.0377244027383311,0.169737180883119,3.51171433959415e-05,0.00222399495690747,2.52135077281348
809,88184.919888509,"Successful completion",0.00207955747685156,0.851407196541241,0.969119209529928,3.02307024589153,0.00817387500059103,0.16687398168053,4.01907359116099e-05,0.00213996289703318,2.49699049781784
810,62040.7680871185,"Successful completion",0.000686824257478413,0.500659858194251,0.323380766290647,0.263454536704843,0.051918360034006,0.0279473123987951,3.28003944349084e-05,0.00227438855017421,2.49709708656754
811,90413.1280594638,"Successful completion",0.00176108418689817,0.34110823793586,0.953061924754628,2.96946600041789,0.00720365160570227,0.199374461255756,4.0562082795843e-05,0.00212967882257437,2.49746205575317
812,65051.8428251256,"Successful completion",4.33033737302993e-05,0.673239428794199,0.996066236482643,3.09689497348673,0.957676495549224,0.0126211924164023,2.68516865482842e-05,0.00238018319432752,2.47427083235103
813,90702.3593134315,"Successful completion",0.00228602473934888,0.908429806500709,0.971110160764744,3.00133878200481,0.00645665268100868,0.195046976859156,4.09076388386989e-05,0.00212677631775406,2.49719819697868
814,90421.468137134,"Successful completion",0.0020720296510956,0.444733825540457,0.475436942038694,1.19568062438146,0.00588148416629762,0.199173655639072,4.10726013342774e-05,0.00212551720426741,2.49772991263278
815,87927.1867155177,"Successful completion",0.00196656845254244,0.571874960903173,0.930799050100788,2.91241051181582,0.00987087795278433,0.166766347318442,3.99752391784844e-05,0.00213892467013326,2.4966042941829
816,91665.0341862334,"Successful completion",3.86700103808561e-06,0.0110037053127495,0.99999970723679,1.77700295047925,0.999053496401232,0.199937832721154,2.67670725179095e-05,0.00238867959823285,6.53884054251824
817,54521.0703943188,"Successful completion",0.000629697222381681,0.987746673544332,0.677578338141504,2.17271579637608,0.0656914044861674,0.0199730133439559,3.23844648060413e-05,0.00227160227191073,2.49705194469937
818,91146.9660088789,"Successful completion",0.00222299513079805,0.886934810709066,0.72317009847607,2.28655484314122,0.00483904666682221,0.199531388831601,4.13260948265339e-05,0.00211629960999986,2.49785830264141
819,66911.2421759267,"Successful completion",0.000391250166249357,0.999999999999969,0.283775313911494,0.0169914759830224,0.0659709852403576,0.0109282414747699,3.31296817228398e-05,0.00223016491887133,2.49837786957167
820,85178.1864258971,"Successful completion",0.00199008589550055,0.951424135569133,0.970746747772581,3.04127481539026,0.0108416863820543,0.141507456523738,3.96480849888762e-05,0.00214101035810465,2.49656767845325
821,57462.0588949456,"Successful completion",0.000211811965333406,0.925903961831653,0.999800404554194,3.30234625173901,0.0681565991688472,0.0112253526576962,3.23449241090623e-05,0.00226852602724213,2.49829387234885
822,53594.9019020824,"Successful completion",0.000684716940372765,0.981684860542177,0.974549985122023,3.1035009595118,0.0550891972487905,0.0208229065962124,3.32996848315143e-05,0.00225403558382997,2.49742433667643
823,100433.272468995,"Successful completion",2.62963379686403e-05,0.00926350096887799,0.610114146643078,0.405891433297684,0.984177095600965,0.199995843086597,2.67393011926854e-05,0.00238093883917552,7.31993407801921
824,61455.8426915804,"Successful completion",0.00075221577798312,0.451160536680475,0.908137069757053,2.89225877531579,0.0557718576019342,0.0491294775895622,3.33431146900037e-05,0.00225948518032866,2.49466822438386
825,58048.7919078209,"Successful completion",0.000757098770169529,0.99717130598026,0.712531102486414,2.32422052331017,0.0393418131799706,0.0195257026339237,3.43762481654762e-05,0.00224600730665669,2.49827214754833
826,52553.0452117199,"Successful completion",0.000552043911934624,0.998841284226063,0.999993114888273,3.17346371344152,0.0737314747728493,0.0195804629238639,3.17455227354808e-05,0.00229219090034716,2.49675210177535
827,73467.6847886216,"Successful completion",0.000172192843011217,0.826650338908785,0.794038059804076,2.5375108868921,0.398647221342761,0.0337433854269667,2.76727337202075e-05,0.00236760700494818,2.47043886975696
828,86380.4085644898,"Successful completion",9.24554130805562e-05,0.907819300799089,0.324547189267534,0.0759315715313281,0.998677123176206,0.0148693864156934,2.65719573751985e-05,0.0024025618572814,2.46696510190622
829,54792.7125077492,"Successful completion",0.00073508153081925,0.906424489318011,0.88115067115667,2.87865934436565,0.0486818011611731,0.0260464022217397,3.38476720040903e-05,0.00223690520476385,2.49717975740878
830,93367.0926175235,"Successful completion",8.10992406787151e-06,0.0134602875829376,0.969255772381476,2.07520791428457,0.588038331512926,0.199754638913902,2.7038217801655e-05,0.00238301252583925,4.38800712064247
831,53084.2837803695,"Successful completion",0.000327939104047572,0.736747088416257,0.971411681516756,3.1038765312033,0.0998752308954425,0.0164453910040069,3.07071432597621e-05,0.00230389329839966,2.49645112626202
832,195379.055634941,"Successful completion",0.00926711989843886,0.99379206179271,0.950839831773289,2.26047816603094,0.00361966115443257,0.155599578471808,4.62877949507999e-05,0.00208145740233257,2.49873363962839
833,91340.8376849311,"Successful completion",0.0019250623864149,0.303043950200386,0.296356690106522,0.00173324878575273,0.00642283659928421,0.199999999854414,4.1094659459298e-05,0.00212060797289856,2.4978483020156
834,201389.232503949,"Successful completion",0.00999677304870404,0.991040313463247,0.806317758385581,1.81441956494667,0.00324288996897452,0.195696991627831,4.64871203730768e-05,0.00207200404047776,2.49857353078402
835,67923.8123523258,"Successful completion",0.000446199196595809,0.208716863485194,0.997709173649991,3.00597261371723,0.0261675342891861,0.0428160821247984,3.76950492080119e-05,0.00215690358397726,2.49854102076773
836,200589.725057578,"Successful completion",0.0099981736034634,0.999999953456237,0.770109403792385,1.70996242978703,0.00342192328445123,0.195823535482081,4.63776527328423e-05,0.00208408287696426,2.49849229049745
837,198212.72629174,"Successful completion",0.00999886707528793,0.999997652861592,0.389294186769362,0.0237176415250702,0.00364028322996407,0.146714593587752,4.65373007654788e-05,0.00207326365408858,2.49879831429548
838,87978.8138488885,"Successful completion",0.00219237967523377,0.997572810375868,0.729261931453425,2.31042452027462,0.00761278501762087,0.165441253258431,4.06125857217174e-05,0.00213109236793517,2.49716696154008
839,61045.2736719286,"Successful completion",0.000780635794377272,0.99546306196638,0.316163832381249,0.244354131054957,0.0554319671496882,0.0224499739758034,3.28577363046827e-05,0.00227026002020734,2.49720141393203
840,203999.842632221,"Successful completion",0.00999713124046442,0.78134218913838,0.427741817829298,0.249250670610615,0.00329409939606859,0.140750358730793,4.71352077212431e-05,0.00205069906756174,2.49898923493021
841,69051.3694907324,"Successful completion",3.51250401997851e-05,0.257453238264703,0.92878202203533,2.85015387232482,0.976482756290903,0.022983674719139,2.67026904033156e-05,0.00237558894048079,2.46568553027506
842,55030.4883349782,"Successful completion",3.59562837654162e-05,0.263231972295432,0.96363458708109,3.05552371706211,0.0719215604113239,0.023112389356755,3.20668317274552e-05,0.0022787601556631,2.49742302298201
843,65276.5534140889,"Successful completion",4.95437099570933e-05,0.850535883153966,0.987540586610053,3.08009366312593,0.94242666421869,0.0114773919037659,2.66417181760603e-05,0.0023883463760347,2.4761378481527
844,55608.5355394713,"Successful completion",0.000683628176206626,0.637059669048022,0.894768950451632,2.90523116922016,0.0481738323235894,0.0310402131908301,3.34657627746151e-05,0.00225642647109496,2.49684849261609
845,86901.580144851,"Successful completion",0.00194352976086849,0.587302259604024,0.875287013610215,2.75818708113146,0.00900847615408572,0.158171478249813,3.99931131243106e-05,0.00214342564699435,2.49704432778573
846,85674.4828537579,"Successful completion",0.00232092822080612,0.999984810299741,0.398350938998969,0.74930053333461,0.00777930641897741,0.128782315301027,4.06487603104006e-05,0.00213028359669322,2.4977458703473
847,84431.310607463,"Successful completion",0.000185674810687046,0.0386705611916254,0.842208690846305,2.58582049737832,0.0314461676008545,0.198479987578282,3.57966228862839e-05,0.00221365743034474,2.52474645384897
848,193479.436196067,"Successful completion",0.00993538576058455,0.941103459751877,0.385828148961135,0.0122208443657164,0.00334135299762026,0.199913020268921,4.63923416812214e-05,0.00208271422303005,2.49850749602076
849,91384.8801337426,"Successful completion",0.00129806842300625,0.220396741283572,0.309633175930706,0.196740915940343,0.006711923598731,0.19989715938643,4.07561429094009e-05,0.00213881805912457,2.49816767208069
850,56828.0264207938,"Successful completion",0.000818555098185202,0.969330505514468,0.606377175456667,1.90781467005624,0.0449775866130132,0.0241583741594946,3.43374472488693e-05,0.00222800069367693,2.49756377778193
851,91619.9552908219,"Successful completion",0.00250766502340061,0.986626773101951,0.312827487156924,0.152117383786052,0.00560703323302452,0.198938950612263,4.12033019508963e-05,0.00212206748369784,2.4974940009232
852,199126.961934726,"Successful completion",0.00994989054786257,0.774157089792822,0.387443772874123,0.00550319742329817,0.00421426055581992,0.157213090371205,4.5890564694098e-05,0.00210185694548618,2.49855761197715
853,222656.637729031,"Successful completion",0.00968615712293554,0.536376847988147,0.979294642073711,2.25173514440285,0.00756476333443352,0.0954378868413635,4.52561633359606e-05,0.00209583078358482,2.49853158826643
854,62724.3086217821,"Successful completion",0.00080647041291565,0.509744639826832,0.314420563554037,0.206224728005777,0.0436680725298511,0.0327285247878808,3.40062620969313e-05,0.00224380260649632,2.49712795609179
855,52422.1353639101,"Successful completion",0.000500048547799212,0.996335188433329,0.999999343315862,3.20422436108845,0.0765496897558275,0.019092996655629,3.17581044803351e-05,0.00228146034230786,2.49671282733016
856,91210.262324893,"Successful completion",0.00244878091560148,0.977439025670181,0.363364352538887,0.527826914951611,0.00675053942484007,0.195104902538199,4.08160468624011e-05,0.00213145810953388,2.49704420751466
857,80035.3283907614,"Successful completion",0.00173915777165523,0.951946960145313,0.721228642266647,2.29324373862056,0.0186655710130458,0.111523259688818,3.80023844114165e-05,0.00216164458541637,2.49534256770714
858,121367.14967547,"Successful completion",0.000483686358575266,0.996633089513582,0.679946446426475,2.30427663739301,0.00106518819543791,0.185464123631883,4.21636185099414e-05,0.00210591211404197,2.49955566990945
859,64502.958468116,"Successful completion",6.74073720750911e-05,0.868315861771133,0.969538111129183,3.02849528619942,0.740788312866961,0.0127887156824919,2.69902981669287e-05,0.00238002591771688,2.47904328883753
860,57886.8348903807,"Successful completion",0.000699128876946145,0.999989582354953,0.441875925355958,1.07516373008884,0.0590492259480216,0.0189485821540985,3.28366357599506e-05,0.00226436077777571,2.49748247991883
861,84949.1065785389,"Successful completion",0.00195555422684941,0.875160680314983,0.909915714468728,2.87922521306053,0.00933338288047832,0.137047450302397,4.00491089315495e-05,0.00214238581241427,2.49716760389227
862,56335.267084635,"Successful completion",0.000941494408715506,0.999752090888977,0.927179331925929,2.94092563419308,0.042994676442302,0.0284658862101504,3.43031219186967e-05,0.00223959449242184,2.49724634234535
863,74782.2352416326,"Successful completion",0.000558095641574553,0.090195548938042,0.992271592931511,2.9417981164249,0.0449155718012615,0.0901402372785594,3.44105719144083e-05,0.00223682681879166,2.50110025617727
864,83266.7013954806,"Successful completion",3.750866416766e-05,0.0308484336139288,0.956986578758061,2.88345081393749,0.0408045742224447,0.199999792939245,3.45856643898376e-05,0.00223569772974466,2.54573485540945
865,86777.6685407938,"Successful completion",0.00214847599923376,0.854783811081391,0.46704241900765,1.17599643317635,0.0095649527245807,0.151791171863714,3.98893076482891e-05,0.00214443961642628,2.49679494387791
866,71754.510513605,"Successful completion",0.00132602386540911,0.999779945835284,0.503631095572325,1.48391110775338,0.0170566278804484,0.0439195043973787,3.79376827082324e-05,0.00218366444172115,2.49831452427354
867,66965.027110373,"Successful completion",6.81787783666943e-05,0.82658881363787,0.783195523950692,2.45709971303543,0.756321123503271,0.0123978249144802,2.69813433956191e-05,0.00238028658714882,2.47939413162707
868,74048.1678784685,"Successful completion",0.000591310590691926,0.999908376139032,0.319081501268173,7.19933757738376e-06,0.110576803181,0.00975824115349037,3.1153238677917e-05,0.00227251588188952,2.49757219571791
869,84543.029764549,"Successful completion",0.000163392954345085,0.0346880091254587,0.643932966239612,1.89931469250628,0.0382946181983581,0.197975105692542,3.48884164365591e-05,0.00222635829028743,2.53568632971029
870,104997.260883997,"Successful completion",4.15980646920374e-05,0.0618790601273095,0.981180642851041,2.8662247065435,0.72965891344861,0.117727204974004,2.6781136374754e-05,0.00238209086809491,2.63229901937676
871,203352.77959339,"Successful completion",0.00998764910696801,0.999583256963386,0.88556569013888,2.05228332687464,0.00314855800896758,0.189368133800092,4.64993015838814e-05,0.00207726492525424,2.49865852989804
872,215096.68198917,"Successful completion",0.00992664631494178,0.527563433820675,0.893751673420603,2.05757604975876,0.00526963780867331,0.145702801080574,4.62941805865454e-05,0.00209016512972722,2.49844434049787
873,211395.035207087,"Successful completion",0.00996943250381502,0.809671524706111,0.939001884825914,2.18439487810175,0.00455677080835058,0.137068916035285,4.64567275425982e-05,0.00207370944011868,2.49863137431467
874,77682.2226458323,"Successful completion",0.00175208221389169,0.92976921091346,0.579829409445452,1.74293094626783,0.0165305853774564,0.0966527566422721,3.79297119662295e-05,0.00219047153816606,2.49643528640643
875,90724.1306845567,"Successful completion",0.00237660108850678,0.76095264760012,0.41188379075619,0.837311166950299,0.00589069493255315,0.195697024631346,4.12331494034284e-05,0.00211907246876444,2.49749675430693
876,62570.4002790665,"Successful completion",0.000252674149163253,0.143014091988504,0.538855448737035,1.46948224046394,0.0534439254640134,0.045380794048562,3.33472848550961e-05,0.00226532196069062,2.49817634628606
877,53870.846666261,"Successful completion",0.000633993169519071,0.943756532192863,0.88279443365488,2.84226330986181,0.0706704511977268,0.0252606515475898,3.20715101000092e-05,0.00227989081329696,2.49600993842013
878,56687.1133340921,"Successful completion",0.000303769985280543,0.846353700770564,0.9718397408127,3.00767475944144,0.160043637153932,0.0155566732860532,3.00805461613862e-05,0.00230250471771996,2.49451106680243
879,86123.315271343,"Successful completion",0.00184532703049193,0.996522077828879,0.660981774444087,2.10233137841888,0.0137297149164664,0.146748888973691,3.86639550300931e-05,0.00216497690236449,2.49546841203888
880,199753.920288071,"Successful completion",0.00999863477864376,0.778435701096188,0.507539106344254,0.672355477556986,0.00380410284231232,0.173752939090583,4.62055985760695e-05,0.00209152972359651,2.49855984125594
881,90608.8104432326,"Successful completion",0.00178242602270654,0.373375150534384,0.999764965658996,3.10049947413882,0.0070910098809462,0.199572642238224,4.06063489256418e-05,0.00213427915978675,2.4974096244579
882,66823.5328770571,"Successful completion",0.000225378061746974,0.775987233259019,0.610606661310026,1.72454649888903,0.302636833827546,0.0169792699780572,2.80731859407455e-05,0.00235304678833263,2.48880910747242
883,90046.2687413535,"Successful completion",0.000752122736346656,0.140903587368963,0.326911286507418,0.295663072434221,0.00682983301950428,0.199847618932251,4.05824775106636e-05,0.00213520639493952,2.49900942258673
884,92449.9656266137,"Successful completion",0.000161697853408336,0.188841530647829,0.313874724112124,0.204207120598552,0.00369920855217647,0.192296454117992,4.18772591228996e-05,0.00211364298024375,2.49916336000547
885,88307.0052056184,"Successful completion",0.002104491373263,0.938142784206001,0.849870568038751,2.69385307909493,0.00881988899684263,0.170088387699604,4.01217965378039e-05,0.0021389862146468,2.49664936700916
886,83678.477609933,"Successful completion",0.00180208513643103,0.90203086100051,0.974933948558518,3.08731983889681,0.00855196837726219,0.0960998549157722,4.03315497141194e-05,0.00215229927034311,2.49817316842064
887,58353.9374783183,"Successful completion",0.000199206063335837,0.879454995640692,0.991628459010762,3.27192669390987,0.121417684239827,0.0138117967734396,2.88149179718514e-05,0.002365572400526,2.49628422371784
888,85717.3207971982,"Successful completion",0.00198563086447661,0.990954158397513,0.822014342678985,2.62066529000959,0.0111874540168826,0.147724103894786,3.95080679059654e-05,0.00214682047789813,2.49628529414031
889,52462.863568354,"Successful completion",0.000490241850957464,0.920447659031138,0.98898071828789,3.16807444107291,0.0759658394155522,0.0191711752963346,3.1864119177239e-05,0.0022814870315819,2.49675466995287
890,65805.6968412772,"Successful completion",2.86176804474979e-05,0.257244635775875,0.796873614164398,2.43003279154052,0.479157700690107,0.0175090341679048,2.71782545571471e-05,0.00237912842523385,2.48717934591349
891,200473.161311814,"Successful completion",0.00996922901580936,0.62071463924767,0.473249967226496,0.499013842462329,0.0037573673036138,0.186081800164585,4.66395430157962e-05,0.00207250492808456,2.49853365771448
892,61403.0540375281,"Successful completion",0.000784940984657049,0.726619592230917,0.525293062185779,1.54032097403628,0.0561413828663129,0.0409488886846806,3.3067867188969e-05,0.00225941622663614,2.49504364847991
893,89391.9680391452,"Successful completion",0.00229693924154217,0.759819642081846,0.419048306082612,0.880025618301371,0.00794734681379558,0.175841569012216,4.04435797091416e-05,0.00213858239445769,2.49696611965732
